Namespace(batch_size=16, beta1=0.5, cuda=False, dataroot='./cifar10', dataset='cifar10', image_size=64, learning_rate=0.0002, local_rank=0, max_workers=4, ndf=64, ngf=64, num_epochs=1, nz=100, out_folder='/home/ubuntu/Distributed-DCGAN/output_nproc_1_at_20220509-042745', seed=0)
Using seed: 0
Using GPU: False
Rank: 0. World Size: 1
Dataset cifar10 loaded
Rank,0,Initialization Time: 0.7081625461578369
Rank: 0, Epoch: 0, Training ...
[epoch: 0/1][iteration: 90/3125][rank: 0] Loss_D: 0.1641, Loss_G: 17.0157, D(x): 0.8621, D(G(z)): 0.0000 / 0.0000, iteration time: 0.9841s
[epoch: 0/1][iteration: 91/3125][rank: 0] Loss_D: 0.5431, Loss_G: 15.7647, D(x): 0.6957, D(G(z)): 0.0000 / 0.0000, iteration time: 0.9763s
[epoch: 0/1][iteration: 92/3125][rank: 0] Loss_D: 0.0453, Loss_G: 14.2836, D(x): 0.9592, D(G(z)): 0.0000 / 0.0000, iteration time: 0.9768s
[epoch: 0/1][iteration: 93/3125][rank: 0] Loss_D: 0.0840, Loss_G: 12.5653, D(x): 0.9443, D(G(z)): 0.0000 / 0.0000, iteration time: 0.9806s
[epoch: 0/1][iteration: 94/3125][rank: 0] Loss_D: 0.0147, Loss_G: 9.1999, D(x): 0.9857, D(G(z)): 0.0001 / 0.0001, iteration time: 0.9747s
[epoch: 0/1][iteration: 95/3125][rank: 0] Loss_D: 0.0419, Loss_G: 4.5243, D(x): 0.9795, D(G(z)): 0.0205 / 0.0128, iteration time: 0.9805s
[epoch: 0/1][iteration: 96/3125][rank: 0] Loss_D: 0.9663, Loss_G: 10.8518, D(x): 0.9909, D(G(z)): 0.5833 / 0.0000, iteration time: 0.9786s
[epoch: 0/1][iteration: 97/3125][rank: 0] Loss_D: 0.0794, Loss_G: 11.7357, D(x): 0.9306, D(G(z)): 0.0003 / 0.0000, iteration time: 0.9799s
[epoch: 0/1][iteration: 98/3125][rank: 0] Loss_D: 0.1004, Loss_G: 10.7190, D(x): 0.9092, D(G(z)): 0.0001 / 0.0000, iteration time: 0.9842s
[epoch: 0/1][iteration: 99/3125][rank: 0] Loss_D: 0.0489, Loss_G: 9.0096, D(x): 0.9594, D(G(z)): 0.0002 / 0.0002, iteration time: 0.9886s
[epoch: 0/1][iteration: 100/3125][rank: 0] Loss_D: 0.1828, Loss_G: 6.1370, D(x): 0.8647, D(G(z)): 0.0032 / 0.0029, iteration time: 0.9716s
[epoch: 0/1][iteration: 101/3125][rank: 0] Loss_D: 0.0657, Loss_G: 4.1091, D(x): 0.9726, D(G(z)): 0.0360 / 0.0191, iteration time: 0.9912s
[epoch: 0/1][iteration: 102/3125][rank: 0] Loss_D: 0.3885, Loss_G: 7.1023, D(x): 0.9766, D(G(z)): 0.2994 / 0.0010, iteration time: 0.9752s
[epoch: 0/1][iteration: 103/3125][rank: 0] Loss_D: 0.0696, Loss_G: 7.6134, D(x): 0.9459, D(G(z)): 0.0086 / 0.0006, iteration time: 0.9725s
[epoch: 0/1][iteration: 104/3125][rank: 0] Loss_D: 0.0713, Loss_G: 5.8298, D(x): 0.9510, D(G(z)): 0.0148 / 0.0040, iteration time: 0.9814s
[epoch: 0/1][iteration: 105/3125][rank: 0] Loss_D: 0.0691, Loss_G: 4.8658, D(x): 0.9674, D(G(z)): 0.0343 / 0.0093, iteration time: 0.9678s
[epoch: 0/1][iteration: 106/3125][rank: 0] Loss_D: 0.3693, Loss_G: 7.6964, D(x): 0.9708, D(G(z)): 0.2738 / 0.0006, iteration time: 0.9798s
[epoch: 0/1][iteration: 107/3125][rank: 0] Loss_D: 0.1656, Loss_G: 7.0105, D(x): 0.8923, D(G(z)): 0.0118 / 0.0011, iteration time: 0.9697s
[epoch: 0/1][iteration: 108/3125][rank: 0] Loss_D: 0.0920, Loss_G: 5.6786, D(x): 0.9279, D(G(z)): 0.0105 / 0.0042, iteration time: 0.9724s
[epoch: 0/1][iteration: 109/3125][rank: 0] Loss_D: 0.1774, Loss_G: 4.4811, D(x): 0.9177, D(G(z)): 0.0795 / 0.0124, iteration time: 0.9714s
[epoch: 0/1][iteration: 110/3125][rank: 0] Loss_D: 0.4831, Loss_G: 8.0618, D(x): 0.9150, D(G(z)): 0.3069 / 0.0003, iteration time: 0.9733s
[epoch: 0/1][iteration: 111/3125][rank: 0] Loss_D: 0.1102, Loss_G: 8.9112, D(x): 0.9027, D(G(z)): 0.0018 / 0.0001, iteration time: 0.9861s
[epoch: 0/1][iteration: 112/3125][rank: 0] Loss_D: 0.1825, Loss_G: 6.9002, D(x): 0.8676, D(G(z)): 0.0018 / 0.0011, iteration time: 0.9774s
[epoch: 0/1][iteration: 113/3125][rank: 0] Loss_D: 0.0333, Loss_G: 4.9397, D(x): 0.9781, D(G(z)): 0.0108 / 0.0080, iteration time: 0.9815s
[epoch: 0/1][iteration: 114/3125][rank: 0] Loss_D: 0.2852, Loss_G: 6.7526, D(x): 0.9711, D(G(z)): 0.2229 / 0.0015, iteration time: 0.9792s
[epoch: 0/1][iteration: 115/3125][rank: 0] Loss_D: 0.2639, Loss_G: 5.7256, D(x): 0.8310, D(G(z)): 0.0214 / 0.0054, iteration time: 0.9870s
[epoch: 0/1][iteration: 116/3125][rank: 0] Loss_D: 0.1079, Loss_G: 4.8510, D(x): 0.9358, D(G(z)): 0.0350 / 0.0116, iteration time: 0.9737s
[epoch: 0/1][iteration: 117/3125][rank: 0] Loss_D: 0.4535, Loss_G: 7.3982, D(x): 0.9733, D(G(z)): 0.3225 / 0.0008, iteration time: 0.9794s
[epoch: 0/1][iteration: 118/3125][rank: 0] Loss_D: 0.2360, Loss_G: 7.5102, D(x): 0.8099, D(G(z)): 0.0032 / 0.0008, iteration time: 0.9965s
[epoch: 0/1][iteration: 119/3125][rank: 0] Loss_D: 0.3091, Loss_G: 5.5458, D(x): 0.7873, D(G(z)): 0.0051 / 0.0052, iteration time: 0.9832s
[epoch: 0/1][iteration: 120/3125][rank: 0] Loss_D: 0.1257, Loss_G: 4.3825, D(x): 0.9836, D(G(z)): 0.0996 / 0.0149, iteration time: 0.9793s
[epoch: 0/1][iteration: 121/3125][rank: 0] Loss_D: 0.1728, Loss_G: 5.7915, D(x): 0.9547, D(G(z)): 0.1143 / 0.0041, iteration time: 0.9760s
[epoch: 0/1][iteration: 122/3125][rank: 0] Loss_D: 0.0803, Loss_G: 5.9310, D(x): 0.9555, D(G(z)): 0.0334 / 0.0029, iteration time: 0.9805s
[epoch: 0/1][iteration: 123/3125][rank: 0] Loss_D: 0.2550, Loss_G: 7.0950, D(x): 0.9719, D(G(z)): 0.1947 / 0.0009, iteration time: 0.9825s
[epoch: 0/1][iteration: 124/3125][rank: 0] Loss_D: 0.4795, Loss_G: 5.0663, D(x): 0.6699, D(G(z)): 0.0075 / 0.0081, iteration time: 0.9809s
[epoch: 0/1][iteration: 125/3125][rank: 0] Loss_D: 0.5275, Loss_G: 7.6007, D(x): 0.9113, D(G(z)): 0.2945 / 0.0023, iteration time: 0.9728s
[epoch: 0/1][iteration: 126/3125][rank: 0] Loss_D: 0.2908, Loss_G: 7.0829, D(x): 0.8029, D(G(z)): 0.0158 / 0.0034, iteration time: 0.9792s
[epoch: 0/1][iteration: 127/3125][rank: 0] Loss_D: 0.0830, Loss_G: 5.5121, D(x): 0.9551, D(G(z)): 0.0322 / 0.0078, iteration time: 0.9755s
[epoch: 0/1][iteration: 128/3125][rank: 0] Loss_D: 0.1511, Loss_G: 4.9028, D(x): 0.9277, D(G(z)): 0.0676 / 0.0103, iteration time: 0.9825s
[epoch: 0/1][iteration: 129/3125][rank: 0] Loss_D: 0.7175, Loss_G: 10.4611, D(x): 0.9625, D(G(z)): 0.4645 / 0.0000, iteration time: 0.9743s
[epoch: 0/1][iteration: 130/3125][rank: 0] Loss_D: 1.5308, Loss_G: 6.8881, D(x): 0.3843, D(G(z)): 0.0004 / 0.0014, iteration time: 0.9722s
[epoch: 0/1][iteration: 131/3125][rank: 0] Loss_D: 0.3494, Loss_G: 2.6890, D(x): 0.7823, D(G(z)): 0.0197 / 0.1028, iteration time: 0.9703s
[epoch: 0/1][iteration: 132/3125][rank: 0] Loss_D: 1.4814, Loss_G: 8.6651, D(x): 0.9209, D(G(z)): 0.7331 / 0.0005, iteration time: 0.9962s
[epoch: 0/1][iteration: 133/3125][rank: 0] Loss_D: 2.3499, Loss_G: 5.7759, D(x): 0.1693, D(G(z)): 0.0017 / 0.0072, iteration time: 0.9814s
[epoch: 0/1][iteration: 134/3125][rank: 0] Loss_D: 0.7970, Loss_G: 2.0950, D(x): 0.5992, D(G(z)): 0.0303 / 0.1688, iteration time: 1.0072s
[epoch: 0/1][iteration: 135/3125][rank: 0] Loss_D: 0.6678, Loss_G: 2.8882, D(x): 0.9402, D(G(z)): 0.4200 / 0.0737, iteration time: 0.9829s
